tanh不行
{"Bleu_1": 0.7769813639156098, "Bleu_2": 0.6184649564299418, "Bleu_3": 0.46725247964701816, "Bleu_4": 0.3452912763449514, "METEOR": 0.2791838556856496, "ROUGE_L": 0.5690038558418302, "CIDEr": 1.1598099124855372, "SPICE": 0.21419287420080033}epoch:8
{"Bleu_1": 0.781440477671336, "Bleu_2": 0.6216402021887777, "Bleu_3": 0.4695994727093936, "Bleu_4": 0.347672311295339, "METEOR": 0.2792822780786556, "ROUGE_L": 0.5695485818484958, "CIDEr": 1.16393415476695, "SPICE": 0.21480510410626436}epoch:9

# shell.sh
transformer layer4 
{"Bleu_1": 0.7416626161254545, "Bleu_2": 0.5768486366557009, "Bleu_3": 0.42263808105076905, "Bleu_4": 0.30279628645029655, "METEOR": 0.2559238892452563, "ROUGE_L": 0.5397672706398378, "CIDEr": 1.010903638517706, "SPICE": 0.19165512170480475}epoch:0
{"Bleu_1": 0.7584262752173045, "Bleu_2": 0.5930290513873463, "Bleu_3": 0.4385706104591984, "Bleu_4": 0.3162285722210905, "METEOR": 0.2653654168449564, "ROUGE_L": 0.5503174472843407, "CIDEr": 1.0735226171614058, "SPICE": 0.20449986437769005}epoch:1
{"Bleu_1": 0.7633046855631609, "Bleu_2": 0.6036995867427178, "Bleu_3": 0.4526210729481203, "Bleu_4": 0.332648617650347, "METEOR": 0.272336419988391, "ROUGE_L": 0.5570767872475999, "CIDEr": 1.1076654752514623, "SPICE": 0.20599514248149453}epoch:2
{"Bleu_1": 0.7740357828267036, "Bleu_2": 0.6120270486485149, "Bleu_3": 0.4573024221327826, "Bleu_4": 0.33297892558936837, "METEOR": 0.27319920130736114, "ROUGE_L": 0.5608191597734425, "CIDEr": 1.1199017593606826, "SPICE": 0.2086505087853753}epoch:3
{"Bleu_1": 0.7810059810599606, "Bleu_2": 0.6210383798696504, "Bleu_3": 0.46729839615097624, "Bleu_4": 0.34357448804378427, "METEOR": 0.2765478942471806, "ROUGE_L": 0.5681382387915351, "CIDEr": 1.1528740118570802, "SPICE": 0.21244402020813613}epoch:4
{"Bleu_1": 0.7811982301255944, "Bleu_2": 0.6219044434805913, "Bleu_3": 0.4693537249719141, "Bleu_4": 0.3474449382247766, "METEOR": 0.27597858442209583, "ROUGE_L": 0.5654217316999767, "CIDEr": 1.1539560999682874, "SPICE": 0.21194182122616548}epoch:5
{"Bleu_1": 0.7827715355805079, "Bleu_2": 0.6233239120723403, "Bleu_3": 0.47134555606023815, "Bleu_4": 0.34873428483012914, "METEOR": 0.2761717103343062, "ROUGE_L": 0.5671892604198252, "CIDEr": 1.157486025535705, "SPICE": 0.2120686191981198}epoch:6
{"Bleu_1": 0.7837418554141942, "Bleu_2": 0.6260898157156096, "Bleu_3": 0.47510960229895327, "Bleu_4": 0.3514768533673123, "METEOR": 0.28020996332249304, "ROUGE_L": 0.5707110269625929, "CIDEr": 1.1723961369794678, "SPICE": 0.2152963266381947}epoch:7
{"Bleu_1": 0.7805334484956757, "Bleu_2": 0.622999793018875, "Bleu_3": 0.4715930243817526, "Bleu_4": 0.3492839318499547, "METEOR": 0.2797513766249224, "ROUGE_L": 0.5686502245389616, "CIDEr": 1.172398102432707, "SPICE": 0.21581324564073556}epoch:8
{"Bleu_1": 0.78356061553858, "Bleu_2": 0.6266953295102733, "Bleu_3": 0.47515451579726187, "Bleu_4": 0.3530665201360189, "METEOR": 0.27994544583509967, "ROUGE_L": 0.5693665041616234, "CIDEr": 1.174727016066737, "SPICE": 0.21592392318538942}epoch:9
